Date,value,neighborhood,category
2017-10-31,437.51325318209,Jamaica Plain,Three Bedrooms
2017-10-31,542.07811348563,Brighton,Condo/Co-op
2017-10-31,395.8058752727,West Roxbury,Single-Family Residence
2017-10-31,518.29268292683,East Boston,Two Bedrooms
2017-10-31,790.41911003794,South Boston,Condo/Co-op
2017-10-31,513.77597109304,East Boston,Condo/Co-op
2017-10-31,708.66141732283,Charlestown,Condo/Co-op
2017-10-31,958.99470899471,South End,Two Bedrooms
2017-10-31,468.57142857143,Jamaica Plain,Condo/Co-op
2017-10-31,679.10972138214,South Boston,Three Bedrooms
2017-10-31,995.37037037037,South End,Condo/Co-op
2017-10-31,498.78048780488,Jamaica Plain,Two Bedrooms
2017-10-31,540.6779661017,Brighton,Condo/Co-op
2017-10-31,792.65939552565,South Boston,Condo/Co-op
2017-10-31,915.22157996146,South Boston,One Bedroom
2017-10-31,1330.1534539958,Back Bay,Three Bedrooms
2017-10-31,775.0,South Boston,Two Bedrooms
2017-10-31,1210.8239095315,Back Bay,Condo/Co-op
2017-10-31,778.44444444444,South Boston,Two Bedrooms
2017-10-31,468.5965647256,Jamaica Plain,Condo/Co-op
2017-10-31,339.28571428571,Roxbury,Three Bedrooms
2017-10-31,960.24601759896,South End,Two Bedrooms
2017-10-31,314.83253588517,Roxbury,Condo/Co-op
2017-10-31,509.25925925926,East Boston,Two Bedrooms
2017-10-31,995.94099913867,South End,Condo/Co-op
2017-10-31,332.64150943396,Roxbury,Three Bedrooms
2017-11-30,1021.978021978,North End,Condo/Co-op
2017-11-30,775.0,South Boston,Condo/Co-op
2017-11-30,313.47634375278,South Dorchester,Three Bedrooms
2017-11-30,391.19743276284,South Dorchester,Condo/Co-op
2017-11-30,1201.5781922525,Beacon Hill,Condo/Co-op
2017-11-30,1116.6977032899,Downtown,Condo/Co-op
2017-11-30,309.26331145149,Roxbury,Three Bedrooms
2017-11-30,336.43864181449,Roxbury,Condo/Co-op
2017-11-30,207.36426013354,South Dorchester,Duplex/Triplex
2017-11-30,323.11392696343,Roxbury,Three Bedrooms
2017-11-30,721.70900692841,South Boston,Three Bedrooms
2017-11-30,588.42975206612,Brighton,Condo/Co-op
2017-11-30,1200.7233040151,Chinatown,Condo/Co-op
2017-11-30,775.97402597403,South Boston,Condo/Co-op
2017-11-30,747.97570850202,South Boston,Two Bedrooms
2017-11-30,309.26331145149,Roxbury,Condo/Co-op
2017-11-30,721.74447174447,South Boston,Three Bedrooms
2017-11-30,910.39632395175,South Boston,One Bedroom
2017-11-30,716.92307692308,Charlestown,Condo/Co-op
2017-11-30,600.69747166521,Brighton,Condo/Co-op
2017-11-30,714.15259537211,Charlestown,Condo/Co-op
2017-11-30,1449.0740740741,Back Bay,Three Bedrooms
2017-11-30,459.51959871755,North Dorchester,Condo/Co-op
2017-11-30,1000.6682258603,South End,Condo/Co-op
2017-11-30,464.54545454546,North Dorchester,Condo/Co-op
2017-11-30,470.05155229694,Jamaica Plain,Two Bedrooms
2017-11-30,1162.7906976744,Back Bay,Two Bedrooms
2017-11-30,1251.0460251046,Back Bay,Condo/Co-op
2017-11-30,334.3621399177,South Dorchester,Three Bedrooms
2017-11-30,1414.9440137812,Back Bay,Three Bedrooms
2017-11-30,392.62499577284,South Dorchester,Condo/Co-op
2017-11-30,436.24161073826,Jamaica Plain,Three Bedrooms
2017-11-30,737.3595505618,South Boston,Two Bedrooms
2017-11-30,465.61196639768,Jamaica Plain,Condo/Co-op
2017-11-30,1009.1458140602,South End,Condo/Co-op
2017-11-30,523.48066298342,East Boston,Two Bedrooms
2017-11-30,470.05155229694,Jamaica Plain,Two Bedrooms
2017-11-30,213.47166052672,South Dorchester,Five Or More Bedrooms
2017-11-30,966.94328810077,South End,Two Bedrooms
2017-11-30,521.38916011211,East Boston,Condo/Co-op
2017-11-30,464.6017699115,Jamaica Plain,Condo/Co-op
2017-11-30,1139.0887290168,Back Bay,Two Bedrooms
2017-11-30,985.20953163517,South End,Two Bedrooms
2017-11-30,1116.6977032899,Downtown,Condo/Co-op
2017-11-30,1208.890833005,Back Bay,Condo/Co-op
2017-11-30,523.48066298342,East Boston,Condo/Co-op
2017-11-30,547.42736774253,East Boston,Two Bedrooms
2017-11-30,912.7808988764,South Boston,One Bedroom
2017-11-30,1025.0077025778,North End,Condo/Co-op
2017-11-30,393.2292040472,West Roxbury,Single-Family Residence
2017-12-31,916.40199877194,South Boston,One Bedroom
2017-12-31,1001.0044121483,South End,Two Bedrooms
2017-12-31,1495.9785522788,Back Bay,Three Bedrooms
2017-12-31,805.9558117195,South Boston,Condo/Co-op
2017-12-31,338.09523809524,Roxbury,Three Bedrooms
2017-12-31,1334.4889937107,Back Bay,Condo/Co-op
2017-12-31,528.26948480845,East Boston,Condo/Co-op
2017-12-31,729.07415455742,Charlestown,Condo/Co-op
2017-12-31,467.59679572764,Jamaica Plain,Two Bedrooms
2017-12-31,1024.4115082825,South End,Two Bedrooms
2017-12-31,625.0,Brighton,Condo/Co-op
2017-12-31,331.83024582451,Roxbury,Condo/Co-op
2017-12-31,1034.2368045649,South End,Condo/Co-op
2017-12-31,468.62170087977,Jamaica Plain,Condo/Co-op
2017-12-31,547.29125161139,East Boston,Two Bedrooms
2017-12-31,750.31289111389,South Boston,Three Bedrooms
2017-12-31,400.96130551817,South Dorchester,Condo/Co-op
2017-12-31,324.91666666667,Roxbury,Three Bedrooms
2017-12-31,1068.9418859649,Back Bay,Two Bedrooms
2017-12-31,1061.7451690821,North End,Condo/Co-op
2017-12-31,306.91919191919,South Dorchester,Three Bedrooms
2017-12-31,1119.9290220555,Downtown,Condo/Co-op
2017-12-31,1495.9785522788,Back Bay,Three Bedrooms
2017-12-31,1274.4680851064,Back Bay,Condo/Co-op
2017-12-31,212.10210038741,South Dorchester,Duplex/Triplex
2017-12-31,1238.3199000951,Chinatown,Condo/Co-op
2017-12-31,1119.9290220555,Downtown,Condo/Co-op
2017-12-31,527.84,East Boston,Condo/Co-op
2017-12-31,221.60371470176,South Dorchester,Five Or More Bedrooms
2017-12-31,1051.8790849673,North End,Condo/Co-op
2017-12-31,334.3621399177,South Dorchester,Three Bedrooms
2017-12-31,483.57253663172,North Dorchester,Condo/Co-op
2017-12-31,488.25831702544,North Dorchester,Condo/Co-op
2017-12-31,1117.0388769853,Back Bay,Two Bedrooms
2017-12-31,467.59679572764,Jamaica Plain,Two Bedrooms
2017-12-31,1253.9169770501,Beacon Hill,Condo/Co-op
2017-12-31,352.02464788732,Roxbury,Condo/Co-op
2017-12-31,399.18484042553,South Dorchester,Condo/Co-op
2017-12-31,462.75659824047,Jamaica Plain,Three Bedrooms
2017-12-31,471.53167602245,Jamaica Plain,Condo/Co-op
2017-12-31,1031.760484712,South End,Condo/Co-op
2017-12-31,532.14067220721,East Boston,Two Bedrooms
2017-12-31,776.15049751244,South Boston,Two Bedrooms
2017-12-31,399.76941434469,West Roxbury,Single-Family Residence
2017-12-31,647.7285493047,Brighton,Condo/Co-op
2017-12-31,808.24424701523,South Boston,Condo/Co-op
2017-12-31,750.07123764965,South Boston,Three Bedrooms
2017-12-31,775.0,South Boston,Two Bedrooms
2017-12-31,729.05525846702,Charlestown,Condo/Co-op
2017-12-31,910.39632395175,South Boston,One Bedroom
2018-01-31,1035.9971818305,South End,Two Bedrooms
2018-01-31,553.27012094968,East Boston,Condo/Co-op
2018-01-31,814.11133741295,South Boston,Condo/Co-op
2018-01-31,712.23867595819,Charlestown,Condo/Co-op
2018-01-31,232.97262889879,South Dorchester,Five Or More Bedrooms
2018-01-31,527.60158452416,Jamaica Plain,Two Bedrooms
2018-01-31,1131.0452418097,Downtown,Condo/Co-op
2018-01-31,1508.3948257659,Back Bay,Three Bedrooms
2018-01-31,651.1839708561,Brighton,Condo/Co-op
2018-01-31,399.5,South Dorchester,Condo/Co-op
2018-01-31,1300.3649297144,Back Bay,Two Bedrooms
2018-01-31,1131.0452418097,Downtown,Condo/Co-op
2018-01-31,1520.8110992529,Back Bay,Three Bedrooms
2018-01-31,1336.4779874214,Back Bay,Condo/Co-op
2018-01-31,347.72727272727,South Dorchester,Three Bedrooms
2018-01-31,497.5074775673,North Dorchester,Condo/Co-op
2018-01-31,766.15589606929,South Boston,Three Bedrooms
2018-01-31,1295.0530035336,Back Bay,Condo/Co-op
2018-01-31,527.60158452416,Jamaica Plain,Two Bedrooms
2018-01-31,1043.4782608696,North End,Condo/Co-op
2018-01-31,1041.9107088648,South End,Two Bedrooms
2018-01-31,551.84956292535,East Boston,Two Bedrooms
2018-01-31,665.1376146789,Brighton,Condo/Co-op
2018-01-31,338.74382498236,Roxbury,Condo/Co-op
2018-01-31,551.84956292535,East Boston,Two Bedrooms
2018-01-31,788.66727107888,South Boston,Two Bedrooms
2018-01-31,211.83181225554,South Dorchester,Duplex/Triplex
2018-01-31,1211.9366626066,Back Bay,Two Bedrooms
2018-01-31,498.15205406644,North Dorchester,Condo/Co-op
2018-01-31,1037.0845835677,South End,Condo/Co-op
2018-01-31,478.31715210356,Jamaica Plain,Condo/Co-op
2018-01-31,711.38211382114,Charlestown,Condo/Co-op
2018-01-31,1037.3641304348,North End,Condo/Co-op
2018-01-31,923.77260981912,South Boston,One Bedroom
2018-01-31,923.77260981912,South Boston,One Bedroom
2018-01-31,1045.8074534162,South End,Condo/Co-op
2018-01-31,476.64543524416,Jamaica Plain,Condo/Co-op
2018-01-31,766.15589606929,South Boston,Three Bedrooms
2018-01-31,378.74512743628,South Dorchester,Three Bedrooms
2018-01-31,554.05405405405,East Boston,Condo/Co-op
2018-01-31,788.65288436573,South Boston,Two Bedrooms
2018-01-31,314.90614648509,Roxbury,Condo/Co-op
2018-01-31,404.31034482759,South Dorchester,Condo/Co-op
2018-01-31,814.11133741295,South Boston,Condo/Co-op
2018-01-31,325.4191101313,Roxbury,Three Bedrooms
2018-01-31,312.09439528024,Roxbury,Three Bedrooms
2018-02-28,1131.0452418097,Downtown,Condo/Co-op
2018-02-28,789.0153438392,South Boston,Two Bedrooms
2018-02-28,559.07638600139,East Boston,Condo/Co-op
2018-02-28,829.4554213332,South Boston,Condo/Co-op
2018-02-28,1049.5703933747,South End,Two Bedrooms
2018-02-28,516.8061717906,Jamaica Plain,Two Bedrooms
2018-02-28,1372.3150357995,Back Bay,Condo/Co-op
2018-02-28,1563.2401705353,Back Bay,Three Bedrooms
2018-02-28,1360.4990224991,Beacon Hill,Condo/Co-op
2018-02-28,615.8420783554,Brighton,Condo/Co-op
2018-02-28,343.37585868499,Roxbury,Condo/Co-op
2018-02-28,1047.6786729184,North End,Condo/Co-op
2018-02-28,612.13951838404,Brighton,Condo/Co-op
2018-02-28,338.12191249118,Roxbury,Condo/Co-op
2018-02-28,339.06976744186,Roxbury,Three Bedrooms
2018-02-28,928.91927194253,South Boston,One Bedroom
2018-02-28,1279.2954548354,Back Bay,Two Bedrooms
2018-02-28,1334.4889937107,Back Bay,Condo/Co-op
2018-02-28,216.05443964998,South Dorchester,Five Or More Bedrooms
2018-02-28,779.43867457962,South Boston,Three Bedrooms
2018-02-28,778.88176638177,South Boston,Three Bedrooms
2018-02-28,249.49755790078,South Dorchester,Single-Family Residence
2018-02-28,543.34677419355,East Boston,Two Bedrooms
2018-02-28,493.95604395604,Jamaica Plain,Condo/Co-op
2018-02-28,1041.9107088648,South End,Two Bedrooms
2018-02-28,564.09871794872,East Boston,Condo/Co-op
2018-02-28,729.07415455742,Charlestown,Condo/Co-op
2018-02-28,499.36479406219,Jamaica Plain,Condo/Co-op
2018-02-28,527.60158452416,Jamaica Plain,Two Bedrooms
2018-02-28,392.09668018246,South Dorchester,Condo/Co-op
2018-02-28,468.62170087977,Jamaica Plain,Three Bedrooms
2018-02-28,923.77260981912,South Boston,One Bedroom
2018-02-28,1236.4907819453,Chinatown,Condo/Co-op
2018-02-28,1372.3150357995,Back Bay,Two Bedrooms
2018-02-28,1131.0452418097,Downtown,Condo/Co-op
2018-02-28,831.27109111361,South Boston,Condo/Co-op
2018-02-28,469.06077348066,North Dorchester,Condo/Co-op
2018-02-28,410.71428571429,Roslindale,Condo/Co-op
2018-02-28,543.35816970547,East Boston,Two Bedrooms
2018-02-28,469.06077348066,North Dorchester,Condo/Co-op
2018-02-28,383.84615384615,South Dorchester,Three Bedrooms
2018-02-28,1038.0139643134,South End,Condo/Co-op
2018-02-28,213.28677089852,South Dorchester,Duplex/Triplex
2018-02-28,355.85585585586,South Dorchester,Three Bedrooms
2018-02-28,1043.4782608696,North End,Condo/Co-op
2018-02-28,1024.4115082825,South End,Condo/Co-op
2018-02-28,392.09668018246,South Dorchester,Condo/Co-op
2018-02-28,338.90679621211,Roxbury,Three Bedrooms
2018-02-28,1511.4785109999,Back Bay,Three Bedrooms
2018-02-28,729.07415455742,Charlestown,Condo/Co-op
2018-02-28,676.8769056538,Charlestown,Two Bedrooms
2018-02-28,783.01304449103,South Boston,Two Bedrooms
2018-03-31,220.88856161021,South Dorchester,Duplex/Triplex
2018-03-31,332.9957652627,Roxbury,Condo/Co-op
2018-03-31,469.60496808694,Jamaica Plain,Three Bedrooms
2018-03-31,250.75463846183,South Dorchester,Single-Family Residence
2018-03-31,575.94470046083,East Boston,Condo/Co-op
2018-03-31,730.96599395525,South Boston,Three Bedrooms
2018-03-31,512.40376390077,Jamaica Plain,Two Bedrooms
2018-03-31,319.0780141844,South Dorchester,Three Bedrooms
2018-03-31,333.36810248324,Roxbury,Three Bedrooms
2018-03-31,1048.0926435846,South End,Condo/Co-op
2018-03-31,1068.7141989496,Downtown,Condo/Co-op
2018-03-31,1096.3455149502,North End,Condo/Co-op
2018-03-31,494.08983451537,Jamaica Plain,Condo/Co-op
2018-03-31,370.09544008484,South Dorchester,Condo/Co-op
2018-03-31,1045.8074534162,South End,Two Bedrooms
2018-03-31,1198.6291585127,Back Bay,Two Bedrooms
2018-03-31,481.28162184953,North Dorchester,Condo/Co-op
2018-03-31,405.0,Roslindale,Condo/Co-op
2018-03-31,1272.4741447892,Back Bay,Two Bedrooms
2018-03-31,1231.4722222222,Chinatown,Condo/Co-op
2018-03-31,381.70241286863,West Roxbury,Condo/Co-op
2018-03-31,518.54756096273,Jamaica Plain,Two Bedrooms
2018-03-31,741.24216311185,Charlestown,Condo/Co-op
2018-03-31,1036.9265625763,South End,Two Bedrooms
2018-03-31,577.06422018349,East Boston,Two Bedrooms
2018-03-31,741.24216311185,Charlestown,Condo/Co-op
2018-03-31,814.0756302521,South Boston,Condo/Co-op
2018-03-31,781.07896794371,South Boston,Two Bedrooms
2018-03-31,497.38219895288,Jamaica Plain,Condo/Co-op
2018-03-31,923.77260981912,South Boston,One Bedroom
2018-03-31,1037.2762129259,South End,Condo/Co-op
2018-03-31,391.33764919011,West Roxbury,Single-Family Residence
2018-03-31,576.50446032216,East Boston,Two Bedrooms
2018-03-31,1226.3524726186,Beacon Hill,Condo/Co-op
2018-03-31,1514.1210485649,Back Bay,Three Bedrooms
2018-03-31,574.78741872356,East Boston,Condo/Co-op
2018-03-31,733.25,South Boston,Three Bedrooms
2018-03-31,923.77260981912,South Boston,One Bedroom
2018-03-31,336.95815811606,Roxbury,Three Bedrooms
2018-03-31,588.40864440079,Brighton,Condo/Co-op
2018-03-31,340.34967142225,Roxbury,Condo/Co-op
2018-03-31,1096.3455149502,North End,Condo/Co-op
2018-03-31,594.44452338998,Brighton,Condo/Co-op
2018-03-31,1563.2401705353,Back Bay,Three Bedrooms
2018-03-31,1287.1244635193,Back Bay,Condo/Co-op
2018-03-31,806.98870392,South Boston,Condo/Co-op
2018-03-31,1260.3878116344,Back Bay,Condo/Co-op
2018-03-31,287.27422003284,Hyde Park,Single-Family Residence
2018-03-31,486.60170523751,North Dorchester,Condo/Co-op
2018-03-31,364.34770730887,South Dorchester,Condo/Co-op
2018-03-31,337.30120481928,South Dorchester,Three Bedrooms
2018-03-31,730.93220338983,Charlestown,Two Bedrooms
2018-03-31,1068.7141989496,Downtown,Condo/Co-op
2018-03-31,781.54008438819,South Boston,Two Bedrooms
2018-04-30,369.75609756098,West Roxbury,Condo/Co-op
2018-04-30,1179.974665298,Back Bay,Two Bedrooms
2018-04-30,419.44052324487,Roslindale,Condo/Co-op
2018-04-30,721.24671245054,South Boston,Three Bedrooms
2018-04-30,1198.7506707334,Beacon Hill,Condo/Co-op
2018-04-30,1051.0729991205,South End,Two Bedrooms
2018-04-30,1102.9831182521,North End,Condo/Co-op
2018-04-30,1104.6777175934,Downtown,Condo/Co-op
2018-04-30,238.88888888889,South Dorchester,Duplex/Triplex
2018-04-30,772.4241749621,South Boston,Two Bedrooms
2018-04-30,588.61125571172,East Boston,Two Bedrooms
2018-04-30,1059.1909814324,South End,Condo/Co-op
2018-04-30,512.04404094016,Jamaica Plain,Condo/Co-op
2018-04-30,1048.8126649077,South End,Two Bedrooms
2018-04-30,539.01740620491,Jamaica Plain,Two Bedrooms
2018-04-30,583.29487179487,East Boston,Condo/Co-op
2018-04-30,1194.3686006826,Back Bay,Two Bedrooms
2018-04-30,475.96153846154,North Dorchester,Condo/Co-op
2018-04-30,1502.1459227468,Back Bay,Three Bedrooms
2018-04-30,373.30754352031,South Dorchester,Three Bedrooms
2018-04-30,719.72789115646,Charlestown,Two Bedrooms
2018-04-30,482.10659898477,North Dorchester,Condo/Co-op
2018-04-30,1104.6777175934,Downtown,Condo/Co-op
2018-04-30,1272.8111464687,Back Bay,Condo/Co-op
2018-04-30,1234.0425531915,Back Bay,Condo/Co-op
2018-04-30,1641.1098941219,Back Bay,Three Bedrooms
2018-04-30,1118.2494258856,North End,Condo/Co-op
2018-04-30,579.94186046512,Brighton,Condo/Co-op
2018-04-30,393.55192502533,South Dorchester,Condo/Co-op
2018-04-30,530.13392857143,Jamaica Plain,Two Bedrooms
2018-04-30,437.31109044408,South Dorchester,Two Bedrooms
2018-04-30,473.35203366059,Jamaica Plain,Three Bedrooms
2018-04-30,1067.7361853832,South End,Condo/Co-op
2018-04-30,329.45988827593,South Dorchester,Three Bedrooms
2018-04-30,507.56919893942,Jamaica Plain,Condo/Co-op
2018-04-30,282.73269489614,South Dorchester,Single-Family Residence
2018-04-30,1540.1253521698,Downtown Crossing,Condo/Co-op
2018-04-30,400.94339622642,West Roxbury,Single-Family Residence
2018-04-30,348.43205574913,East Boston,Duplex/Triplex
2018-04-30,392.60385005066,South Dorchester,Condo/Co-op
2018-04-30,356.93848354793,Roxbury,Condo/Co-op
2018-04-30,287.17777987288,Hyde Park,Single-Family Residence
2018-04-30,351.00446428571,Roxbury,Three Bedrooms
2018-04-30,591.58207180044,East Boston,Two Bedrooms
2018-04-30,340.34967142225,Roxbury,Three Bedrooms
2018-04-30,1208.6513994911,Chinatown,Condo/Co-op
2018-04-30,585.6120270187,Brighton,Condo/Co-op
2018-04-30,773.99710650878,South Boston,Two Bedrooms
2018-04-30,802.03974589172,South Boston,Condo/Co-op
2018-04-30,923.77260981912,South Boston,One Bedroom
2018-04-30,340.34967142225,Roxbury,Condo/Co-op
2018-04-30,710.08403361344,South Boston,Three Bedrooms
2018-04-30,912.90276078365,South Boston,One Bedroom
2018-04-30,801.33715377268,South Boston,Condo/Co-op
2018-04-30,583.55776728145,East Boston,Condo/Co-op
2018-04-30,722.39689422464,Charlestown,Condo/Co-op
2018-04-30,721.63984703829,Charlestown,Condo/Co-op
2018-05-31,373.85930071824,Roxbury,Condo/Co-op
2018-05-31,910.4901327788,South Boston,One Bedroom
2018-05-31,375.0,South Dorchester,Three Bedrooms
2018-05-31,1226.3524726186,Beacon Hill,Condo/Co-op
2018-05-31,586.26050420168,East Boston,Condo/Co-op
2018-05-31,1173.0899256254,Chinatown,Condo/Co-op
2018-05-31,588.61125571172,East Boston,Two Bedrooms
2018-05-31,516.46284101599,Jamaica Plain,Two Bedrooms
2018-05-31,1273.2781091117,Back Bay,Condo/Co-op
2018-05-31,1170.4169928245,Back Bay,Two Bedrooms
2018-05-31,477.54413451298,North Dorchester,Condo/Co-op
2018-05-31,728.07344596658,Charlestown,Condo/Co-op
2018-05-31,518.61088479371,Jamaica Plain,Two Bedrooms
2018-05-31,890.80459770115,South Boston,One Bedroom
2018-05-31,727.09163346614,Charlestown,Condo/Co-op
2018-05-31,360.35660418013,Roxbury,Condo/Co-op
2018-05-31,443.27990135635,South Dorchester,Condo/Co-op
2018-05-31,1730.2811139195,Downtown Crossing,Condo/Co-op
2018-05-31,589.21124206709,East Boston,Two Bedrooms
2018-05-31,310.77796983262,South Dorchester,Three Bedrooms
2018-05-31,233.84615384615,South Dorchester,Duplex/Triplex
2018-05-31,707.37048795312,South Boston,Three Bedrooms
2018-05-31,790.20979020979,South Boston,Two Bedrooms
2018-05-31,360.35660418013,Roxbury,Three Bedrooms
2018-05-31,723.11486635404,Charlestown,Two Bedrooms
2018-05-31,1052.4830006722,South End,Two Bedrooms
2018-05-31,487.79342723005,Jamaica Plain,Condo/Co-op
2018-05-31,1203.5541195477,Back Bay,Two Bedrooms
2018-05-31,1121.4953271028,Downtown,Condo/Co-op
2018-05-31,477.54413451298,North Dorchester,Condo/Co-op
2018-05-31,1057.6923076923,South End,Condo/Co-op
2018-05-31,360.35660418013,Roxbury,Three Bedrooms
2018-05-31,381.35802469136,West Roxbury,Condo/Co-op
2018-05-31,1053.4638554217,South End,Condo/Co-op
2018-05-31,1053.4638554217,South End,Two Bedrooms
2018-05-31,1121.4953271028,Downtown,Condo/Co-op
2018-05-31,784.0490797546,South Boston,Two Bedrooms
2018-05-31,814.04174573055,South Boston,Condo/Co-op
2018-05-31,487.79342723005,Jamaica Plain,Condo/Co-op
2018-05-31,584.28571428571,East Boston,Condo/Co-op
2018-05-31,705.14950166113,South Boston,Three Bedrooms
2018-05-31,1671.1172722409,Back Bay,Three Bedrooms
2018-05-31,809.74922919314,South Boston,Condo/Co-op
2018-05-31,598.68263473054,Brighton,Condo/Co-op
2018-05-31,463.1825380431,Jamaica Plain,Three Bedrooms
2018-05-31,443.27990135635,South Dorchester,Two Bedrooms
2018-05-31,319.40962393854,East Boston,Duplex/Triplex
2018-05-31,398.40637450199,Roslindale,Condo/Co-op
2018-05-31,404.15927646563,West Roxbury,Single-Family Residence
2018-05-31,598.09264305177,Brighton,Condo/Co-op
2018-05-31,308.31444599434,Hyde Park,Single-Family Residence
2018-05-31,1021.978021978,North End,Condo/Co-op
2018-05-31,1561.4905973336,Back Bay,Three Bedrooms
2018-05-31,290.88293468212,South Dorchester,Single-Family Residence
2018-05-31,1021.978021978,North End,Condo/Co-op
2018-05-31,434.78260869565,South Dorchester,Condo/Co-op
2018-05-31,1225.0384024578,Back Bay,Condo/Co-op
2018-06-30,579.01608277548,East Boston,Two Bedrooms
2018-06-30,522.72514329806,Jamaica Plain,Two Bedrooms
2018-06-30,355.68542519651,South Dorchester,Three Bedrooms
2018-06-30,726.26903101878,Charlestown,Condo/Co-op
2018-06-30,1039.7260273973,South End,Condo/Co-op
2018-06-30,565.68144499179,East Boston,Condo/Co-op
2018-06-30,1276.0617760618,Back Bay,Two Bedrooms
2018-06-30,225.10206178749,South Dorchester,Duplex/Triplex
2018-06-30,719.72789115646,Charlestown,Two Bedrooms
2018-06-30,495.61403508772,Jamaica Plain,Condo/Co-op
2018-06-30,1305.7692307692,Back Bay,Condo/Co-op
2018-06-30,1036.9241411412,South End,Two Bedrooms
2018-06-30,463.1825380431,Jamaica Plain,Three Bedrooms
2018-06-30,700.74196207749,South Boston,Three Bedrooms
2018-06-30,390.16649323621,South Dorchester,Three Bedrooms
2018-06-30,440.75713196034,South Dorchester,Two Bedrooms
2018-06-30,306.74112485042,South Dorchester,Single-Family Residence
2018-06-30,1162.7926632122,Chinatown,Condo/Co-op
2018-06-30,477.54413451298,North Dorchester,Condo/Co-op
2018-06-30,372.47886032046,Roxbury,Three Bedrooms
2018-06-30,441.02941176471,South Dorchester,Condo/Co-op
2018-06-30,1121.4953271028,Downtown,Condo/Co-op
2018-06-30,1041.4285714286,South End,Two Bedrooms
2018-06-30,813.99890167387,South Boston,Condo/Co-op
2018-06-30,948.75584116573,North End,Condo/Co-op
2018-06-30,430.25161480199,South Dorchester,Condo/Co-op
2018-06-30,393.89426656739,Roslindale,Condo/Co-op
2018-06-30,597.43341830008,Brighton,Condo/Co-op
2018-06-30,1121.4953271028,Downtown,Condo/Co-op
2018-06-30,814.11133741295,South Boston,Condo/Co-op
2018-06-30,312.75082618275,Hyde Park,Single-Family Residence
2018-06-30,407.61374187558,West Roxbury,Condo/Co-op
2018-06-30,1041.4285714286,South End,Condo/Co-op
2018-06-30,1563.2401705353,Back Bay,Three Bedrooms
2018-06-30,598.09264305177,Brighton,Condo/Co-op
2018-06-30,788.86118038238,South Boston,Two Bedrooms
2018-06-30,1283.3385231317,Back Bay,Condo/Co-op
2018-06-30,344.09665774979,East Boston,Duplex/Triplex
2018-06-30,405.58809140623,West Roxbury,Single-Family Residence
2018-06-30,562.21722129685,East Boston,Condo/Co-op
2018-06-30,726.26903101878,Charlestown,Condo/Co-op
2018-06-30,944.5781325869,North End,Condo/Co-op
2018-06-30,1458.6999986491,Back Bay,Three Bedrooms
2018-06-30,700.42491847132,South Boston,Three Bedrooms
2018-06-30,799.73297730307,South Boston,Two Bedrooms
2018-06-30,1212.8892107169,Beacon Hill,Condo/Co-op
2018-06-30,1730.2811139195,Downtown Crossing,Condo/Co-op
2018-06-30,377.10633352702,Roxbury,Condo/Co-op
2018-06-30,586.02797844284,East Boston,Two Bedrooms
2018-06-30,375.79567612681,Roxbury,Three Bedrooms
2018-06-30,921.5637242644,South Boston,One Bedroom
2018-06-30,495.61403508772,Jamaica Plain,Condo/Co-op
2018-06-30,528.02326980065,Jamaica Plain,Two Bedrooms
2018-06-30,923.77260981912,South Boston,One Bedroom
2018-06-30,386.31346578366,Roxbury,Condo/Co-op
2018-06-30,477.54413451298,North Dorchester,Condo/Co-op
2018-06-30,1228.3156127588,Back Bay,Two Bedrooms
2018-07-31,1300.0,Back Bay,Condo/Co-op
2018-07-31,332.69776761058,Hyde Park,Single-Family Residence
2018-07-31,1279.8833819242,Back Bay,Condo/Co-op
2018-07-31,568.69584598668,East Boston,Two Bedrooms
2018-07-31,936.45833333333,South Boston,One Bedroom
2018-07-31,1646.8748479984,Back Bay,Three Bedrooms
2018-07-31,361.9153674833,South Dorchester,Three Bedrooms
2018-07-31,597.43341830008,Brighton,Condo/Co-op
2018-07-31,537.82326007965,Jamaica Plain,Two Bedrooms
2018-07-31,1111.8598382749,Downtown,Condo/Co-op
2018-07-31,364.9050521627,Roxbury,Three Bedrooms
2018-07-31,580.0,Brighton,Condo/Co-op
2018-07-31,366.43865761966,Roxbury,Condo/Co-op
2018-07-31,468.62170087977,Jamaica Plain,Three Bedrooms
2018-07-31,436.93693693694,South Dorchester,Two Bedrooms
2018-07-31,374.41424554827,Roxbury,Three Bedrooms
2018-07-31,937.5,North End,Condo/Co-op
2018-07-31,380.01362233373,South Dorchester,Three Bedrooms
2018-07-31,709.42673443189,South Boston,Three Bedrooms
2018-07-31,476.1746383277,North Dorchester,Condo/Co-op
2018-07-31,718.93744644387,Charlestown,Two Bedrooms
2018-07-31,429.76878218397,South Dorchester,Condo/Co-op
2018-07-31,1111.8598382749,Downtown,Condo/Co-op
2018-07-31,1137.2837121519,Chinatown,Condo/Co-op
2018-07-31,813.34056399132,South Boston,Two Bedrooms
2018-07-31,554.93766868012,East Boston,Two Bedrooms
2018-07-31,401.14942528736,Roslindale,Condo/Co-op
2018-07-31,388.15673289183,Roxbury,Condo/Co-op
2018-07-31,415.04545454546,South Dorchester,Condo/Co-op
2018-07-31,939.60201793722,North End,Condo/Co-op
2018-07-31,230.12517433752,South Dorchester,Duplex/Triplex
2018-07-31,544.29133858268,Jamaica Plain,Two Bedrooms
